outcode,latitude,longitude,region
GU15,51.33545158893028,-0.750809515314351,South East
GU16,51.31326571140943,-0.7304833791946301,South East
GU17,51.33630360117869,-0.8060804980353626,South East
GU18,51.3475038487395,-0.6632075126050416,South East
GU19,51.35913109505705,-0.6896401368821298,South East
GU2,51.24473915635926,-0.5929649119019856,South East
GU20,51.35991974911683,-0.6413364628975264,South East
GU21,51.319940935818614,-0.5769507045776349,South East
GU22,51.31347507432411,-0.5533408882063937,South East
GU23,51.297182605985014,-0.5112519476309224,South East
GU24,51.330123973880745,-0.6254212002487548,South East
GU25,51.401337836512205,-0.569441100817439,South East
GU26,51.11027917158187,-0.7460886916890075,South East
GU27,51.083574342213176,-0.7224258442622921,South East
GU28,50.99092080761107,-0.6281268266384787,South East
GU29,50.98461999181663,-0.7463685711947621,South East
GU3,51.247108217235294,-0.6212884398563717,South East
GU30,51.07574557727252,-0.8038611431818165,South East
GU31,50.997792677595704,-0.9084965173041883,South East
GU32,51.007723336585286,-0.9608556695122057,South East
GU33,51.04771819955662,-0.8936897960088682,South East
GU34,51.14065320631246,-0.9846229912332037,South East
GU35,51.11669136842112,-0.8522403684210517,South East
GU4,51.24294721984744,-0.5465626839694656,South East
GU46,51.33850161399545,-0.8241037426636555,South East
GU47,51.347471945425255,-0.7933953354735138,South East
GU5,51.20611246127377,-0.5220640602409639,South East
GU51,51.285062758649424,-0.8395318236286845,South East
GU52,51.26553997798166,-0.8386851963302755,South East
GU6,51.14013419849256,-0.48531576256281245,South East
GU7,51.188830175061504,-0.6106822336911585,South East
GU8,51.15186658075597,-0.6396876494845343,South East
GU9,51.21781417833982,-0.7961158813229546,South East
GU95,51.326293,-0.763057,South East
HA0,51.55013084464835,-0.3046489498470917,London
HA1,51.5816503366779,-0.3361136114827168,London
HA2,51.575994621573294,-0.3543317115613811,London
HA3,51.59138379137692,-0.32309936114974275,London
HA4,51.57081933424648,-0.410383795068491,London
HA5,51.59465340966324,-0.3858664422268844,London
HA6,51.60992212263293,-0.42045349594229214,London
HA7,51.609560754386244,-0.3067654743589719,London
HA8,51.61162067444753,-0.27526019216340136,London
HA9,51.55854532511539,-0.2899737550077049,London
HD1,53.64687295718856,-1.7863323572938703,Yorkshire and The Humber
HD2,53.66708691309996,-1.7768450090791168,Yorkshire and The Humber
HD3,53.65292042085438,-1.8306729396984907,Yorkshire and The Humber
HD4,53.62711053775743,-1.7974304656750566,Yorkshire and The Humber
HD5,53.64755189273359,-1.748784883506347,Yorkshire and The Humber
HD6,53.701466988235225,-1.782980581900455,Yorkshire and The Humber
HD7,53.599272463112555,-1.8297849547657439,Yorkshire and The Humber
HD8,53.60029294943818,-1.6747021308186225,Yorkshire and The Humber
HD9,53.57926315281513,-1.7957290160857777,Yorkshire and The Humber
HG1,53.99980582424846,-1.53241004727472,Yorkshire and The Humber
HG2,53.987610571290816,-1.5282270751445162,Yorkshire and The Humber
HG3,54.03008852407137,-1.613963989683638,Yorkshire and The Humber
HG4,54.153943636223026,-1.5592429566563422,Yorkshire and The Humber
HG5,54.01321826062659,-1.458877510067117,Yorkshire and The Humber
HP1,51.75530853576955,-0.4783298849144556,East of England
HP10,51.61079222690067,-0.710653104093569,South East
HP11,51.62536881485124,-0.7466648683168309,South East
HP12,51.624700207217735,-0.7777412421420227,South East
HP13,51.633030121367256,-0.7414563717948683,South East
HP14,51.6488722489683,-0.8255637042640994,South East
HP15,51.6534189417178,-0.7173607116564388,South East
HP16,51.70250383660134,-0.7177518529411774,South East
HP17,51.74982302214837,-0.8533146788482823,South East
HP18,51.81672005310873,-0.9607224158031081,South East
HP19,51.82383108312338,-0.8263478555835412,South East
HP2,51.76226791244565,-0.4540875021707666,East of England
HP20,51.81969073039224,-0.8080990274509685,South East
HP21,51.806825315741655,-0.8061927934485883,South East
HP22,51.80121404335272,-0.7692569320809236,South East
HP23,51.79500360869562,-0.6626199512195151,East of England
HP27,51.722029898753846,-0.8314737725856702,South East
HP3,51.737003883447514,-0.4724416973555321,East of England
HP4,51.76660278419728,-0.5678170985556492,East of England
HP5,51.71303428025468,-0.6085726369426756,South East
HP6,51.67737195672041,-0.6017240364464662,South East
HP7,51.66631477094971,-0.6104586536312844,South East
HP8,51.64457802500009,-0.5757169750000026,South East
HP9,51.610266801865,-0.6418108041958064,South East
HR1,52.05254207102449,-2.6965326392205986,West Midlands
HR2,52.01313095640518,-2.7784581441985257,West Midlands
HR3,52.09208413147406,-3.068374205179287,West Midlands
HR4,52.084858005789776,-2.761086722084362,West Midlands
HR5,52.196054723183394,-3.029599429065743,West Midlands
HR6,52.23166538716361,-2.7684476407867513,West Midlands
HR7,52.18440505882351,-2.525016814705882,West Midlands
HR8,52.04411075757579,-2.44186705339105,West Midlands
HR9,51.9084057292454,-2.581410831132064,West Midlands
HS1,58.2120397357358,-6.381328840840834,Scotland
HS2,58.249373967418556,-6.458928546365919,Scotland
HS3,57.88288198795179,-6.848342891566267,Scotland
HS4,57.86846245454546,-6.689900181818181,Scotland
HS5,57.79494006666666,-6.969701799999999,Scotland
HS6,57.602874395348856,-7.297557999999998,Scotland
HS7,57.451364931034504,-7.345338568965519,Scotland
HS8,57.23206141772154,-7.346575696202531,Scotland
HS9,56.96770633333331,-7.478622166666667,Scotland
HU1,53.74304989694659,-0.33700161704834664,Yorkshire and The Humber
HU10,53.74780990795003,-0.44059522594142153,Yorkshire and The Humber
HU11,53.83076056561925,-0.23697879297597071,Yorkshire and The Humber
HU12,53.72458164674493,-0.1358315709711844,Yorkshire and The Humber
HU13,53.72474346180569,-0.4378795642361125,Yorkshire and The Humber
HU14,53.72751175428583,-0.48813016571428736,Yorkshire and The Humber
HU15,53.747370681472255,-0.6184773312182732,Yorkshire and The Humber
HU16,53.78156816720248,-0.42221636816720315,Yorkshire and The Humber
HU17,53.84569351982661,-0.4247286964064434,Yorkshire and The Humber
HU18,53.908652548484824,-0.17032455151515177,Yorkshire and The Humber
HU19,53.72332084518825,0.03413223430962342,Yorkshire and The Humber
HU2,53.74974561842106,-0.33712181315789436,Yorkshire and The Humber
HU20,53.78733221951218,-0.5021862926829268,Yorkshire and The Humber
HU3,53.7413377515485,-0.36547810598761116,Yorkshire and The Humber
HU4,53.736376039473654,-0.39964649624060183,Yorkshire and The Humber
HU5,53.75950396601588,-0.3745503275488054,Yorkshire and The Humber
HU6,53.78090893203884,-0.3688799053398061,Yorkshire and The Humber
HU7,53.7889777276303,-0.3312315299901676,Yorkshire and The Humber
HU8,53.76783359205429,-0.30484982751937983,Yorkshire and The Humber
HU9,53.753326003766624,-0.29693295354676924,Yorkshire and The Humber
HX1,53.72184161104597,-1.8675922309048203,Yorkshire and The Humber
HX2,53.738468196078436,-1.9041837096530894,Yorkshire and The Humber
HX3,53.72638298223507,-1.8457567581661891,Yorkshire and The Humber
HX4,53.6806141368822,-1.8797791273764268,Yorkshire and The Humber
HX5,53.68645239037437,-1.836152564171125,Yorkshire and The Humber
HX6,53.69846472093023,-1.923410621564479,Yorkshire and The Humber
HX7,53.73935854545446,-2.00905367532467,Yorkshire and The Humber
IG1,51.55914981585096,0.07277127825303717,London
IG10,51.64831649999961,0.06583295084745795,East of England
IG11,51.53467098965928,0.0920814178832119,London
IG2,51.57331672907145,0.07945805327245074,London
IG3,51.56242701204818,0.09778423293172706,London
IG4,51.57720841409689,0.05496063876651979,London
IG5,51.5859842208955,0.06469608955223861,London
IG6,51.591865354673494,0.08707956466069146,London
IG7,51.613752543913606,0.08772122650231134,East of England
IG8,51.612489432032035,0.03817267160161526,London
IG9,51.62409804523809,0.03909770952380956,East of England
IP1,52.06280826213594,1.1422594126213392,East of England
IP10,52.00749755882352,1.2829478558823535,East of England
IP11,51.96715126595748,1.3345108660826046,East of England
IP12,52.09389837821489,1.3638663358547647,East of England
KT12,51.377365768004594,-0.4087890567240303,South East
IP13,52.18537503065126,1.3211840076628318,East of England
IP14,52.20460177344159,1.0270516617886132,East of England
IP15,52.15915022513086,1.5945642931937163,East of England
IP16,52.20459241860468,1.583226325581397,East of England
IP17,52.2300832898203,1.501740195209581,East of England
IP18,52.33063335866257,1.6687046474164133,East of England
IP19,52.340841620328916,1.4950256337817653,East of England
IP2,52.046225544532156,1.1345157655016942,East of England
IP20,52.40574198218824,1.318053129770992,East of England
IP21,52.36545788737194,1.2297963412969297,East of England
IP22,52.37769231695166,1.0715184893162395,East of England
IP23,52.31413446882789,1.1207065037406478,East of England
IP24,52.419613779695275,0.7570346243654799,East of England
IP25,52.580031231548396,0.8358639782923296,East of England
IP26,52.506072531413594,0.5766053743455493,East of England
IP27,52.429707476725525,0.5829090096308183,East of England
IP28,52.32813188269792,0.5352051476050839,East of England
IP29,52.19554148659793,0.6630139072164948,East of England
IP3,52.04207180962805,1.1850855678336996,East of England
IP30,52.21202642042042,0.8414576966966981,East of England
IP31,52.2876906199784,0.8262803583061883,East of England
IP32,52.2540118693285,0.7186204990925591,East of England
IP33,52.24323737740212,0.7143688324365942,East of England
IP4,52.05959984596564,1.1757383284433571,East of England
IP5,52.06139486516856,1.2394979606741583,East of England
IP6,52.128814823464914,1.1106341337719305,East of England
IP7,52.065602809633035,0.9504985229357796,East of England
IP8,52.06307132181816,1.0830629381818189,East of England
IP9,51.99275035992909,1.1476014024822705,East of England
IP98,52.37662515789472,1.110684210526316,East of England
IV1,57.478902438805825,-4.200225182089567,Scotland
IV10,57.58493244680852,-4.126372829787234,Scotland
IV11,57.6775126,-4.038103359999999,Scotland
IV12,57.574881534516855,-3.8654866923076914,Scotland
IV13,57.34532856,-4.026362080000001,Scotland
IV14,57.585393438202274,-4.54779497752809,Scotland
IV15,57.59841004013378,-4.430868113712371,Scotland
IV16,57.66027217187499,-4.3437600625,Scotland
IV17,57.698560663212405,-4.255733502590673,Scotland
IV18,57.700827841004156,-4.156519631799159,Scotland
IV19,57.80455763829791,-4.060452259574464,Scotland
IV2,57.46852475289309,-4.189238013614711,Scotland
IV20,57.789892315384584,-3.9096609615384614,Scotland
IV21,57.7243906491228,-5.718113192982457,Scotland
IV22,57.73705445977013,-5.505070712643679,Scotland
IV23,57.773612372881345,-5.034406152542374,Scotland
IV24,57.890750693877536,-4.356214755102042,Scotland
IV25,57.88828125146203,-4.04044612280702,Scotland
IV26,57.91923213402064,-5.184153690721649,Scotland
IV27,58.26808672058826,-4.793510941176471,Scotland
IV28,58.007817625,-4.158065875000001,Scotland
IV3,57.46325277466354,-4.271725893497763,Scotland
IV30,57.65358876784854,-3.3276948926610026,Scotland
IV31,57.71679183391003,-3.2907479965397965,Scotland
IV32,57.630958122340466,-3.113809691489362,Scotland
IV33,57.531139399999994,-3.2109330285714286,Scotland
IV34,57.46792557142858,-3.2899447142857148,Scotland
IV35,57.468659714285714,-3.356306285714285,Scotland
IV36,57.610009886246296,-3.6076349038262654,Scotland
IV4,57.45131814723922,-4.52390390797546,Scotland
IV40,57.282740952702696,-5.664507101351355,Scotland
IV41,57.27422824999999,-5.73372375,Scotland
IV42,57.23521772727272,-5.838712181818181,Scotland
IV43,57.149420307692296,-5.846103538461539,Scotland
IV44,57.102614,-5.880959142857143,Scotland
IV45,57.07252628571428,-5.904064857142857,Scotland
IV46,57.109266333333345,-5.979071,Scotland
IV47,57.29602352380952,-6.345373333333333,Scotland
IV48,57.293512,-6.097452499999999,Scotland
IV49,57.229638300000005,-5.941219999999999,Scotland
IV5,57.46881254347825,-4.410679195652173,Scotland
IV51,57.48400704304635,-6.248917539735093,Scotland
IV52,57.33581028571429,-5.651707380952381,Scotland
IV53,57.344040916666664,-5.555182666666667,Scotland
IV54,57.428955,-5.610108156250001,Scotland
IV55,57.45658533870968,-6.609566258064517,Scotland
IV56,57.37047446666667,-6.440502733333333,Scotland
IV6,57.521413046979845,-4.460233161073827,Scotland
IV63,57.3189561304348,-4.508296010869565,Scotland
IV7,57.583922865168574,-4.392351207865164,Scotland
IV8,57.554888028571426,-4.264896942857144,Scotland
IV9,57.56930241379311,-4.177364448275862,Scotland
IV99,57.48131600000001,-4.223949,Scotland
KA1,55.59714876732679,-4.497186305516286,Scotland
KA10,55.54959030175442,-4.649795624561394,Scotland
KA11,55.61789224919612,-4.629860311897105,Scotland
KA12,55.617835708908494,-4.665991183186944,Scotland
KA13,55.655386027675334,-4.700054649446499,Scotland
KA14,55.740441069767435,-4.6708411627906985,Scotland
KA15,55.748475340425486,-4.627119989361698,Scotland
KA16,55.607183611111104,-4.3339773194444415,Scotland
KA17,55.61023841916168,-4.293995526946108,Scotland
KA18,55.45102681538461,-4.242006697041417,Scotland
KA19,55.34655892286506,-4.670119399449035,Scotland
KA2,55.5966514562044,-4.56155452919708,Scotland
KA20,55.64061780063295,-4.75341792088607,Scotland
KA21,55.641299648526086,-4.784624902494334,Scotland
KA22,55.648668333333354,-4.807552101562497,Scotland
KA23,55.68935724892701,-4.853428982832611,Scotland
KA24,55.70954230303031,-4.7162361287878785,Scotland
KA25,55.75197460474312,-4.689353375494072,Scotland
KA26,55.220228158798236,-4.835982869098712,Scotland
KA27,55.54105392307688,-5.167058991902834,Scotland
KA28,55.7544116666667,-4.924615904761905,Scotland
KA29,55.756537078947375,-4.854219855263156,Scotland
KA3,55.64314446226423,-4.496874328011607,Scotland
KA30,55.79669657860266,-4.86377262008734,Scotland
KA4,55.59957193717277,-4.384763753926701,Scotland
KA5,55.50925784415587,-4.385729751082252,Scotland
KA6,55.417466889075655,-4.507900774789912,Scotland
KA7,55.45052371824487,-4.630927770592744,Scotland
KA8,55.4713720567164,-4.613717825373142,Scotland
KA9,55.498759583473834,-4.605664878583474,Scotland
KT1,51.40707703651092,-0.2975870906017591,London
KT10,51.37147906140355,-0.35733076413255227,South East
KT11,51.32831817819512,-0.40480447245017626,South East
KT13,51.36927343707125,-0.4515295896262423,South East
KT14,51.34025340405613,-0.4863392932917329,South East
KT15,51.36511619759911,-0.4944503416435819,South East
KT16,51.38386044652128,-0.5145471713395644,South East
KT17,51.33961703624858,-0.25335685973206756,South East
KT18,51.318923504189854,-0.26362164804469296,South East
KT19,51.35017192950654,-0.2693885276938568,South East
KT2,51.4162071840309,-0.2908373748782853,London
KT20,51.2872210258867,-0.231854966442952,South East
KT21,51.310941695885255,-0.3029145778175309,South East
KT22,51.30061716311598,-0.337527968708389,South East
KT23,51.28185129072158,-0.37093927422680445,South East
KT24,51.26948419257956,-0.4306204611307429,South East
KT3,51.39970773824005,-0.2568924810318701,London
KT4,51.37869865718179,-0.24316289024390073,London
KT5,51.39267199805452,-0.2878932684824897,London
KT6,51.38968231105383,-0.3006064344473001,London
KT7,51.39009169047616,-0.32908864550264566,South East
KT8,51.401602079291266,-0.3669191856343306,South East
KT9,51.36476825347748,-0.30318808809891884,London
KW1,58.45591888941179,-3.1183272211764734,Scotland
KW10,57.97441427397261,-3.9778273698630153,Scotland
KW11,58.30775783333333,-4.1359441666666665,Scotland
KW12,58.50772314285715,-3.4926885,Scotland
KW13,58.478350999999996,-3.8950546666666668,Scotland
KW14,58.588695678988316,-3.5549608054474735,Scotland
KW15,58.98047528438223,-2.959958736596744,Scotland
KW16,58.95890774522294,-3.276105426751594,Scotland
KW17,59.02920833852143,-3.007984295719843,Scotland
KW2,58.348631499999996,-3.1637835,Scotland
KW3,58.306119930232526,-3.282318465116278,Scotland
KW5,58.284095769230774,-3.3868776153846154,Scotland
KW6,58.25040822222223,-3.4441983888888887,Scotland
KW7,58.186797,-3.501727,Scotland
KW8,58.114918302325584,-3.6669209534883724,Scotland
KW9,58.01355339285713,-3.8590001785714283,Scotland
KY1,56.12708132030502,-3.1405981496663493,Scotland
KY10,56.22981928009252,-2.700988324074072,Scotland
KY11,56.049473913634436,-3.4119279068413375,Scotland
KY12,56.0758702255292,-3.487938887566147,Scotland
KY13,56.20817131370193,-3.431764749999995,Scotland
KY14,56.310837406666685,-3.2325144233333347,Scotland
KY15,56.30079984251964,-3.0510794994375594,Scotland
KY16,56.34130291888888,-2.8201430233333307,Scotland
KY2,56.122159231065446,-3.182777911424908,Scotland
KY3,56.062977950236906,-3.2324859052132697,Scotland
KY4,56.11382800859104,-3.3616522113402074,Scotland
KY5,56.1451269367089,-3.294051287522605,Scotland
KY6,56.1965705630713,-3.1965896800731244,Scotland
KY7,56.210024782744895,-3.1550797505882255,Scotland
KY8,56.19713854400001,-3.0123745368888883,Scotland
KY9,56.2089446408451,-2.8371980774647922,Scotland
KY99,56.05469839999997,-3.43742908,Scotland
L1,53.40235506257672,-2.980365635582825,North West
L10,53.47357445152356,-2.9284297728531854,North West
L11,53.44724206128136,-2.914545941504179,North West
L12,53.4344650979899,-2.896922586683423,North West
L13,53.41500882318494,-2.9217105281030435,North West
L14,53.41938969918698,-2.8816732910569103,North West
L15,53.39727899442899,-2.922715456824515,North West
L16,53.39814384756091,-2.892936167682924,North West
L17,53.37868058916792,-2.9423115099075323,North West
L18,53.38051108899295,-2.90955651405154,North West
L19,53.358167550624174,-2.9031909833564495,North West
L2,53.40678642477862,-2.9901250897597924,North West
L20,53.45235060298919,-2.9899612436647214,North West
L21,53.47073312499991,-3.000169428571428,North West
L22,53.47673712147496,-3.027467390455531,North West
L23,53.48925351851871,-3.0235580133744873,North West
L24,53.344342840554546,-2.843147048526866,North West
L25,53.37891201008394,-2.8639724378151223,North West
L26,53.36544529934913,-2.835200501084597,North West
L27,53.38798971491221,-2.8403273201754384,North West
L28,53.43517355414012,-2.8670132866242044,North West
L29,53.5052666451613,-2.988031709677419,North West
L3,53.40871322823107,-2.985571700274981,North West
L30,53.481829606109244,-2.9717859019292616,North West
L31,53.51315209470466,-2.9381617617107962,North West
L32,53.478622081447924,-2.889382411764702,North West
L33,53.488568373479175,-2.8760647360097233,North West
L34,53.434884390168925,-2.814952396313366,North West
L35,53.41596041757056,-2.7859298004338306,North West
L36,53.414325636287494,-2.841577656354521,North West
L37,53.556726668674536,-3.0634568925702874,North West
L38,53.528478052238796,-3.052734440298506,North West
L39,53.56306141042053,-2.893497724862887,North West
L4,53.437817407965504,-2.9620211205597413,North West
L40,53.598250660714264,-2.847501738520405,North West
L41,53.39436600496274,-3.030820430107528,North West
L42,53.37452095931767,-3.022672375328077,North West
L43,53.385000768791684,-3.0594020437678293,North West
L44,53.414950514884254,-3.036421163175307,North West
L45,53.4289332543291,-3.0511147727272756,North West
L46,53.40434993620415,-3.1106502312599686,North West
L47,53.39647738701917,-3.1686989543269206,North West
L48,53.37026315104177,-3.1698744357638886,North West
L49,53.38112006582649,-3.1040297450980363,North West
L5,53.42480779057596,-2.9777827303664948,North West
L6,53.418629139430266,-2.95330295352324,North West
L60,53.32682950472586,-3.0967906086956507,North West
L61,53.34851249347819,-3.101721571739133,North West
L62,53.33504584263395,-2.982434796875007,North West
L63,53.34401947796605,-3.012927534463296,North West
L64,53.28788469522475,-3.0486989269662907,North West
L65,53.27752388941178,-2.9014528929411747,North West
L66,53.27636477142859,-2.9358457830687916,North West
L67,53.40571633333334,-2.9678079999999993,North West
L68,53.45325429999999,-2.9664352000000003,North West
L69,53.40082133046915,-2.975322138602522,North West
L7,53.40554552790343,-2.950284693815985,North West
L70,53.40945734246565,-2.9731811872146046,North West
L71,53.42224479999999,-2.9747930999999994,North West
L72,53.47864084999994,-2.9836887666666674,North West
L73,53.380332,-2.976431,North West
L74,53.393070333333334,-2.98828388888889,North West
L75,53.4422617105263,-2.9845598684210515,North West
L8,53.39018616718267,-2.964202853457171,North West
L80,53.46922575000001,-2.9690842500000003,North West
L9,53.46129858118702,-2.952214683090702,North West
LA1,54.046928316030375,-2.8003628880407394,North West
LA10,54.31489522779922,-2.49784843629344,North West
LA11,54.19945323888878,-2.9237337185185206,North West
LA12,54.20230196463289,-3.084162990274095,North West
LA13,54.11830063928576,-3.1992477160714303,North West
LA14,54.11793003076905,-3.2305269660256366,North West
LA15,54.15577683450702,-3.179485098591551,North West
LA16,54.18466855645164,-3.2027060322580634,North West
LA17,54.239669952380964,-3.1757140000000006,North West
LA18,54.21512460174418,-3.27541257267442,North West
LA19,54.28923446341465,-3.371958439024391,North West
LA2,54.06590194371151,-2.674281421284083,North West
LA20,54.29260202083333,-3.2070346354166674,North West
LA21,54.36460952380953,-3.0716094476190494,North West
LA22,54.42079766119102,-2.9848160574948657,North West
LA23,54.37265068527136,-2.912604824806199,North West
LA3,54.051864663146716,-2.8779958753960027,North West
LA4,54.07043727104717,-2.8547910369609957,North West
LA5,54.142626884773684,-2.7892321865569207,North West
LA6,54.17474198598735,-2.616954545222923,North West
LA7,54.22595391304347,-2.773125138339919,North West
LA8,54.323451299663255,-2.7603589949494975,North West
LA9,54.32612526113674,-2.744101615975437,North West
LD1,52.25773770114957,-3.3679081647509537,Wales
LD2,52.14362545794399,-3.3943445420560723,Wales
LD3,51.957957571428565,-3.3746719828571443,Wales
LD4,52.117721640624985,-3.5577320624999995,Wales
LD5,52.127212350000015,-3.6150978374999996,Wales
LD6,52.30891161940299,-3.5093611716417894,Wales
LD7,52.349704684426236,-3.08834816393443,Wales
LD8,52.266917184834135,-3.049528208530807,Wales
LE1,52.63337870169294,-1.1327041856392221,East Midlands
LE10,52.53725625906745,-1.370664411269438,East Midlands
LE11,52.770246054028476,-1.2224249720540292,East Midlands
LE12,52.76883062971297,-1.1923709881823306,East Midlands
LE13,52.76663611048476,-0.8839282164599775,East Midlands
LE14,52.78355167675534,-0.8973796476997578,East Midlands
LE15,52.65942426652747,-0.7069049276270023,East Midlands
LE16,52.48546904228492,-0.8996473219584566,East Midlands
LE17,52.46718364468507,-1.1811839025590667,East Midlands
LE18,52.583280101979874,-1.1111089782178243,East Midlands
LE19,52.587487160902185,-1.2129435142857132,East Midlands
LE2,52.61113345693943,-1.1179970590747275,East Midlands
LE21,52.63103205439329,-1.129615757322178,East Midlands
LE3,52.626649592550784,-1.1813983014063008,East Midlands
LE4,52.66278229339161,-1.1228374980095623,East Midlands
LE41,52.63525620689638,-1.1551224729064058,East Midlands
LE5,52.63596136215182,-1.0972989923150702,East Midlands
LE55,52.73138557142854,-1.407359107142857,East Midlands
LE6,52.713269032181124,-1.363425929678191,East Midlands
LE65,52.74858267809262,-1.46987529955291,East Midlands
LE67,52.71577174531274,-1.362646320833331,East Midlands
LE7,52.68507977829468,-1.070653361757108,East Midlands
LE8,52.56398935283929,-1.106288920242738,East Midlands
LE87,52.63138926829272,-1.1320058048780504,East Midlands
LE9,52.57234805092174,-1.2715280636523252,East Midlands
LE94,52.483703000000006,-0.9055110000000003,East Midlands
LE95,52.606193999999995,-1.190553,East Midlands
LL11,53.0589554991799,-3.026662251503557,Wales
LL12,53.08618653493007,-2.9901847684630782,Wales
LL13,53.036338337359105,-2.9633256078904973,Wales
LL14,52.9926119696444,-3.0523615229835244,Wales
LL15,53.10523941591321,-3.315105707052442,Wales
LL16,53.1851982279792,-3.430458591968918,Wales
LL17,53.25508873643414,-3.438543732558141,Wales
LL18,53.311815239222305,-3.477612368548866,Wales
LL19,53.33138225135141,-3.4109501837837883,Wales
LL20,52.96109008016886,-3.1623438544303863,Wales
LL21,52.988697822695066,-3.407953929078014,Wales
LL22,53.271670934579525,-3.591614734312414,Wales
LL23,52.90590846874994,-3.6022426473214253,Wales
LL24,53.06042791981137,-3.786612622641506,Wales
LL25,53.05454874,-3.8792547799999992,Wales
LL26,53.1392393238866,-3.787513777327935,Wales
LL27,53.148230038461534,-3.8271820384615385,Wales
LL28,53.288854975471665,-3.759215220754718,Wales
LL29,53.29089050958302,-3.7129945603156633,Wales
LL30,53.31729538284526,-3.818067894351435,Wales
LL31,53.291246446153885,-3.8108669169230813,Wales
LL32,53.26163422324163,-3.840029311926606,Wales
LL33,53.24987699473687,-3.9836814473684203,Wales
LL34,53.27158618749999,-3.912287245192307,Wales
LL35,52.54736904716982,-4.040809754716979,Wales
LL36,52.60313338965518,-4.06558775172414,Wales
LL37,52.670927999999996,-4.070479545454547,Wales
LL38,52.69896173076924,-4.037626653846156,Wales
LL39,52.712931499999996,-4.000912909090909,Wales
LL40,52.75529663902446,-3.876798790243899,Wales
LL41,52.969913195652175,-3.938672258454108,Wales
LL42,52.72616631521739,-4.053911331521742,Wales
LL43,52.77461786666666,-4.092475766666667,Wales
LL44,52.78741912068965,-4.095301155172414,Wales
LL45,52.8201938135593,-4.0971136271186435,Wales
LL46,52.85638146999998,-4.107783369999999,Wales
LL47,52.902058857142855,-4.062514632653063,Wales
LL48,52.935329497076005,-4.071163912280701,Wales
LL49,52.92897884645666,-4.138319547244095,Wales
LL51,52.97284497826086,-4.237375717391306,Wales
LL52,52.92471009142856,-4.237667079999999,Wales
LL53,52.88460492248056,-4.487142097452928,Wales
LL54,53.0604515242215,-4.286034723183392,Wales
LL55,53.13443719522768,-4.211623024945774,Wales
LL56,53.18768471111109,-4.200103799999999,Wales
LL57,53.209913688399524,-4.1167964352243755,Wales
LL58,53.27914471363638,-4.1007475136363665,Wales
LL59,53.23436289451485,-4.159197751054854,Wales
LL60,53.216012951612896,-4.268135233870968,Wales
LL61,53.19692289259258,-4.259531085185184,Wales
LL62,53.21115702362202,-4.386121055118111,Wales
LL63,53.21944710000002,-4.470795990909089,Wales
LL64,53.22911331666668,-4.514803133333334,Wales
LL65,53.30096587523993,-4.575064529750468,Wales
LL66,53.38101421739131,-4.405701260869566,Wales
LL67,53.411148785714296,-4.456801228571426,Wales
LL68,53.39877468214284,-4.374913753571431,Wales
LL69,53.386270114285715,-4.319705971428572,Wales
LL70,53.3638506,-4.2879702,Wales
LL71,53.3271695757576,-4.369064,Wales
LL72,53.34414191666668,-4.2458337083333335,Wales
LL73,53.33516584615384,-4.2445063076923075,Wales
LL74,53.31502405263159,-4.234155178947367,Wales
LL75,53.28359295588236,-4.221003999999999,Wales
LL76,53.3009018,-4.2392126,Wales
LL77,53.259097379822045,-4.311920359050454,Wales
LL78,53.317341260869554,-4.263162043478261,Wales
LN1,53.25675191245486,-0.5863290974729257,East Midlands
LN10,53.15748292399994,-0.21606829199999997,East Midlands
LN11,53.37221739084502,0.02254599295774639,East Midlands
LN12,53.329723829827984,0.2627810898661568,East Midlands
LN13,53.264607891625644,0.18270057389162553,East Midlands
LN2,53.259641049025724,-0.5100982576995606,East Midlands
LN3,53.280483357495896,-0.33980302306425053,East Midlands
LN4,53.15330080914363,-0.39128236284470236,East Midlands
LN5,53.188318499703115,-0.5525809056379818,East Midlands
LN6,53.20226796522242,-0.5977422303306722,East Midlands
LN7,53.48942061165049,-0.34195083171521073,East Midlands
LN8,53.375559577698475,-0.3292886737841044,East Midlands
LN9,53.215802417495055,-0.11155202385685882,East Midlands
LS1,53.79737231072543,-1.5531524933333427,Yorkshire and The Humber
LS10,53.76536028165749,-1.5318342954719928,Yorkshire and The Humber
LS11,53.77828797336698,-1.5566589619530735,Yorkshire and The Humber
LS12,53.79140879685739,-1.5951867227833942,Yorkshire and The Humber
LS13,53.81112528497875,-1.6349628309012942,Yorkshire and The Humber
LS14,53.82735035594403,-1.4583007760758715,Yorkshire and The Humber
LS15,53.806510797540945,-1.4462057442622984,Yorkshire and The Humber
LS16,53.850934264644984,-1.6042619255685688,Yorkshire and The Humber
LS17,53.85825398609565,-1.5290477430478362,Yorkshire and The Humber
LS18,53.84082189714273,-1.644756222857141,Yorkshire and The Humber
LS19,53.86077011689792,-1.6859275972222232,Yorkshire and The Humber
LS2,53.801481952321076,-1.5470690552070265,Yorkshire and The Humber
LS20,53.873370360759374,-1.71374849156118,Yorkshire and The Humber
LS21,53.91009419797527,-1.682646355455577,Yorkshire and The Humber
LS22,53.93175937239597,-1.3926019210069347,Yorkshire and The Humber
LS23,53.90668831598506,-1.3524699089219343,Yorkshire and The Humber
LS24,53.87085450093116,-1.2547806852886416,Yorkshire and The Humber
LS25,53.78645724460884,-1.3253126401617266,Yorkshire and The Humber
